Date,audusd_price,cnyusd_price,ngas_price,ironore_price,oil_price
2014-07-23,0.9457,0.1613,3.762,96.07,103.12
2014-07-24,0.9418,0.1614,3.847,95.99,102.07
2014-07-25,0.9395,0.1615,3.781,96.02,102.09
2014-07-28,0.9406,0.1616,3.747,96.07,101.67
2014-07-29,0.9384,0.1618,3.8080000000000003,96.04,100.97
2014-07-30,0.933,0.162,3.786,96.06,100.27
2014-07-31,0.9296,0.162,3.841,96.05,98.17
2014-08-01,0.9311,0.1618,3.798,94.69,97.88
2014-08-04,0.9334,0.1619,3.8339999999999996,96.01,98.29
2014-08-05,0.9304,0.1621,3.897,95.98,97.38
2014-08-06,0.9355,0.1623,3.9330000000000003,95.7,96.92
2014-08-07,0.9271,0.1623,3.8760000000000003,95.4,97.34
2014-08-08,0.9279,0.1624,3.9619999999999997,95.35,97.65
2014-08-11,0.9264,0.1625,3.965,95.11,98.08
2014-08-12,0.9269,0.1624,3.9739999999999998,94.65,97.37
2014-08-13,0.9304,0.1625,3.8310000000000004,94.46,97.59
2014-08-14,0.9319,0.1625,3.906,94.25,95.58
2014-08-15,0.9321,0.1627,3.7760000000000002,94.56,97.35
2014-08-18,0.932,0.1628,3.792,94.03,96.41
2014-08-19,0.9302,0.1628,3.877,94.05,94.48
2014-08-20,0.9287,0.1629,3.823,93.94,96.07
2014-08-21,0.9302,0.1626,3.889,93.86,93.96
2014-08-22,0.9315,0.1626,3.84,93.7,93.65
2014-08-25,0.9297,0.1625,3.937,93.43,93.35
2014-08-26,0.9306,0.1625,3.911,93.32,93.86
2014-08-27,0.9336,0.1628,3.957,93.1,93.88
2014-08-28,0.9356,0.1628,4.044,92.84,94.55
2014-09-02,0.9275,0.1626,3.89,86.7,92.88
2014-09-03,0.9347,0.1628,3.847,85.27,95.54
2014-09-04,0.9348,0.1629,3.819,84.71,94.45
2014-09-05,0.9379,0.1629,3.793,83.84,93.29
2014-09-08,0.9281,0.1629,3.8760000000000003,84.66,92.66
2014-09-09,0.9203,0.163,3.984,83.7,92.75
2014-09-10,0.9157,0.1631,3.9539999999999997,83.56,91.67
2014-09-11,0.91,0.1631,3.823,83.42,92.83
2014-09-12,0.9039,0.163,3.8569999999999998,84.06,92.27
2014-09-15,0.9027,0.1628,3.931,84.71,92.92
2014-09-16,0.9094,0.1627,3.995,84.17,94.88
2014-09-17,0.896,0.1629,4.013,84.1,94.42
2014-09-18,0.8991,0.1629,3.91,83.81,93.07
2014-09-19,0.8926,0.1628,3.8369999999999997,83.51,92.41
2014-09-22,0.8873,0.1629,3.85,83.08,91.52
2014-09-23,0.884,0.1629,3.8160000000000003,83.08,91.56
2014-09-24,0.8883,0.163,3.911,82.94,92.8
2014-09-25,0.8787,0.163,3.971,82.7,92.53
2014-09-26,0.8765,0.1632,3.984,82.49,93.54
2014-09-29,0.8718,0.1626,4.154,82.27,94.57
2014-09-30,0.8746,0.1629,4.121,82.27,91.16
2014-10-01,0.8738,0.1629,4.023,78.85,90.73
2014-10-02,0.8804,0.1629,3.932,79.19,91.01
2014-10-03,0.8675,0.1629,4.039,79.17,89.74
2014-10-06,0.8763,0.1629,3.898,79.17,90.34
2014-10-07,0.8818,0.1629,3.957,79.44,88.85
2014-10-08,0.8841,0.1629,3.855,78.33,87.31
2014-10-09,0.8783,0.1631,3.845,78.67,85.77
2014-10-10,0.8683,0.1631,3.859,80.12,85.82
2014-10-13,0.877,0.1633,3.9160000000000004,81.67,85.74
2014-10-14,0.8714,0.1633,3.8160000000000003,81.61,81.84
2014-10-15,0.8829,0.1632,3.8,80.8,81.78
2014-10-16,0.8757,0.1633,3.7960000000000003,80.42,82.7
2014-10-17,0.8743,0.1633,3.766,80.43,82.75
2014-10-20,0.8783,0.1633,3.67,80.58,82.71
2014-10-21,0.8779,0.1634,3.7110000000000003,80.52,82.81
2014-10-22,0.8778,0.1634,3.659,80.52,80.52
2014-10-23,0.8761,0.1634,3.622,80.41,82.09
2014-10-24,0.8795,0.1635,3.623,80.45,81.01
2014-10-27,0.8802,0.1635,3.5610000000000004,80.35,81.0
2014-10-28,0.8856,0.1636,3.6489999999999996,80.27,81.42
2014-10-29,0.8798,0.1636,3.728,80.24,82.2
2014-10-30,0.8834,0.1635,3.827,80.16,81.12
2014-10-31,0.8798,0.1636,3.873,80.08,80.54
2014-11-03,0.868,0.1634,4.046,78.07,78.78
2014-11-04,0.8739,0.1635,4.129,77.42,77.19
2014-11-05,0.8593,0.1636,4.194,76.22,78.68
2014-11-06,0.8559,0.1636,4.404,75.77,77.91
2014-11-07,0.8635,0.1633,4.412,76.35,78.65
2014-11-10,0.8621,0.1634,4.255,76.05,77.4
2014-11-11,0.8686,0.1633,4.247,75.91,77.94
2014-11-12,0.8719,0.1632,4.185,75.95,77.18
2014-11-13,0.8721,0.1633,3.977,75.93,74.21
2014-11-14,0.8747,0.1631,4.02,75.67,75.82
2014-11-17,0.8709,0.1633,4.341,75.55,75.64
2014-11-18,0.8721,0.1634,4.244,74.91,74.61
2014-11-19,0.8618,0.1634,4.371,74.6,74.58
2014-11-20,0.8618,0.1633,4.489,74.27,75.58
2014-11-21,0.867,0.1633,4.266,74.1,76.51
2014-11-24,0.8618,0.1628,4.151,74.02,75.78
2014-11-25,0.8531,0.163,4.282,73.69,74.09
2014-11-26,0.8547,0.1629,4.355,73.44,73.69
2014-11-28,0.851,0.1628,4.088,73.13,66.15
2014-12-01,0.8491,0.1625,4.007,69.75,69.0
2014-12-02,0.8444,0.1626,3.8739999999999997,69.86,66.88
2014-12-03,0.8406,0.1626,3.805,69.85,67.38
2014-12-04,0.8383,0.1625,3.6489999999999996,70.83,66.81
2014-12-05,0.8326,0.1626,3.802,71.06,65.84
2014-12-08,0.8294,0.162,3.595,70.34,63.05
2014-12-09,0.8294,0.1616,3.6519999999999997,69.9,63.82
2014-12-10,0.8317,0.1619,3.7060000000000004,69.8,60.94
2014-12-11,0.8273,0.1616,3.634,69.66,59.95
2014-12-12,0.8245,0.1616,3.795,69.67,57.81
2014-12-15,0.8211,0.1615,3.719,69.37,55.91
2014-12-16,0.8218,0.1616,3.6189999999999998,69.02,55.93
2014-12-17,0.8124,0.1614,3.702,69.05,56.47
2014-12-18,0.8165,0.1609,3.642,69.15,54.11
2014-12-19,0.8144,0.1608,3.464,69.41,56.52
2014-12-22,0.8135,0.1607,3.1439999999999997,69.05,55.26
2014-12-23,0.8104,0.1606,3.1710000000000003,68.87,57.12
2014-12-24,0.8106,0.1609,3.03,68.77,55.84
2014-12-26,0.8118,0.161,3.0069999999999997,68.7,54.73
2014-12-29,0.8132,0.1607,3.1889999999999996,68.71,53.61
2014-12-30,0.8183,0.1612,3.094,68.81,54.12
2014-12-31,0.817,0.1611,2.889,68.92,53.27
2015-01-02,0.809,0.1611,3.003,70.06,52.69
2015-01-05,0.8083,0.1608,2.8819999999999997,69.98,50.04
2015-01-06,0.8085,0.161,2.938,71.57,47.93
2015-01-07,0.8079,0.161,2.8710000000000004,71.24,48.65
2015-01-08,0.8124,0.1609,2.927,70.95,48.79
2015-01-09,0.8204,0.1611,2.946,70.66,48.36
2015-01-12,0.8157,0.1612,2.795,69.58,46.07
2015-01-13,0.8166,0.1614,2.943,69.25,45.89
2015-01-14,0.8151,0.1614,3.233,69.0,48.48
2015-01-15,0.8218,0.1616,3.158,69.27,46.25
2015-01-16,0.8228,0.1611,3.127,69.13,48.69
2015-01-20,0.8171,0.1609,2.8310000000000004,68.91,46.39
2015-01-21,0.8085,0.161,2.9739999999999998,68.7,47.78
2015-01-22,0.8025,0.1611,2.835,68.64,46.31
2015-01-23,0.7908,0.1606,2.986,68.46,45.59
2015-01-26,0.7925,0.1599,2.8810000000000002,68.18,45.15
2015-01-27,0.7937,0.1602,2.9810000000000003,67.99,46.23
2015-01-28,0.7889,0.1601,2.866,67.75,44.45
2015-01-29,0.7761,0.1601,2.719,67.49,44.53
2015-01-30,0.7769,0.16,2.6910000000000003,67.2,48.24
2015-02-02,0.7803,0.1598,2.68,61.97,49.57
2015-02-03,0.7792,0.1598,2.7539999999999996,62.87,53.05
2015-02-04,0.7752,0.1601,2.662,62.89,48.45
2015-02-05,0.7798,0.1599,2.6,61.89,50.48
2015-02-06,0.7797,0.1602,2.5789999999999997,62.23,51.69
2015-02-09,0.7803,0.1601,2.597,61.76,52.86
2015-02-10,0.7771,0.1602,2.677,62.02,50.02
2015-02-11,0.7719,0.1602,2.7969999999999997,62.27,48.84
2015-02-12,0.7735,0.1601,2.713,62.27,51.21
2015-02-13,0.7769,0.1602,2.804,62.42,52.78
2015-02-17,0.7819,0.1599,2.759,62.6,53.53
2015-02-18,0.7812,0.1599,2.8310000000000004,62.62,52.14
2015-02-19,0.7792,0.1599,2.8339999999999996,62.59,51.16
2015-02-20,0.7843,0.1599,2.951,62.43,50.34
2015-02-23,0.7802,0.1599,2.8789999999999996,62.57,49.45
2015-02-24,0.7832,0.1599,2.9019999999999997,62.63,49.28
2015-02-25,0.7886,0.1598,2.8939999999999997,62.59,50.99
2015-02-26,0.78,0.1598,2.697,62.57,48.17
2015-02-27,0.7812,0.1595,2.734,62.61,49.76
2015-03-02,0.7767,0.1594,2.698,62.18,49.59
2015-03-03,0.7815,0.1594,2.7119999999999997,62.39,50.52
2015-03-04,0.7817,0.1595,2.7689999999999997,61.23,51.53
2015-03-05,0.7782,0.1596,2.841,60.5,50.76
2015-03-06,0.7718,0.1597,2.839,59.44,49.61
2015-03-09,0.7702,0.1596,2.678,59.44,50.0
2015-03-10,0.7624,0.1597,2.7319999999999998,58.9,48.29
2015-03-11,0.7595,0.1597,2.824,58.84,48.17
2015-03-12,0.7708,0.1597,2.734,59.2,47.05
2015-03-13,0.7637,0.1598,2.727,58.87,44.84
2015-03-16,0.7641,0.1597,2.716,58.95,43.88
2015-03-17,0.7618,0.16,2.855,58.88,43.46
2015-03-18,0.7771,0.1605,2.92,58.3,44.66
2015-03-19,0.7649,0.1614,2.813,58.03,43.96
2015-03-20,0.7774,0.1612,2.786,57.84,45.72
2015-03-23,0.7881,0.1609,2.733,57.76,47.45
2015-03-24,0.7876,0.1612,2.786,57.79,47.51
2015-03-25,0.7845,0.161,2.7230000000000003,57.72,49.21
2015-03-26,0.7828,0.161,2.6719999999999997,57.57,51.43
2015-03-27,0.7752,0.1609,2.59,57.41,48.87
2015-03-30,0.7652,0.1611,2.6439999999999997,57.22,48.68
2015-03-31,0.7607,0.1613,2.64,56.94,47.6
2015-04-01,0.76,0.1613,2.605,48.6,50.09
2015-04-02,0.7591,0.1614,2.713,47.08,49.14
2015-04-03,0.7631,0.1615,2.713,47.08,49.14
2015-04-06,0.7591,0.1615,2.65,47.07,52.14
2015-04-07,0.7633,0.1614,2.68,47.81,53.98
2015-04-08,0.7683,0.1612,2.6189999999999998,48.09,50.42
2015-04-09,0.7693,0.1611,2.528,47.18,50.79
2015-04-10,0.7684,0.1611,2.511,47.19,51.64
2015-04-13,0.759,0.1609,2.511,48.51,51.91
2015-04-14,0.7626,0.161,2.53,48.85,53.29
2015-04-15,0.7681,0.1612,2.61,48.6,56.39
2015-04-16,0.7803,0.1614,2.6839999999999997,48.77,56.71
2015-04-17,0.7776,0.1613,2.634,49.59,55.74
2015-04-20,0.7724,0.1613,2.536,49.0,56.38
2015-04-21,0.771,0.1613,2.575,48.9,55.26
2015-04-22,0.7755,0.1614,2.6060000000000003,49.3,56.16
2015-04-23,0.7778,0.1614,2.531,49.49,57.74
2015-04-24,0.7818,0.1615,2.531,49.98,57.15
2015-04-27,0.7858,0.1608,2.49,50.48,56.99
2015-04-28,0.8024,0.1612,2.517,51.62,57.06
2015-04-29,0.8009,0.1613,2.6060000000000003,51.13,58.58
2015-04-30,0.7904,0.1612,2.7510000000000003,51.36,59.63
2015-05-01,0.7852,0.1612,2.7760000000000002,53.88,59.15
2015-05-04,0.7837,0.1611,2.821,56.52,58.93
2015-05-05,0.7943,0.1611,2.78,57.49,60.4
2015-05-06,0.7969,0.1613,2.7760000000000002,59.31,60.93
2015-05-07,0.7907,0.1611,2.734,58.35,58.94
2015-05-08,0.7933,0.161,2.88,59.02,59.39
2015-05-11,0.7891,0.161,2.802,59.96,59.25
2015-05-12,0.7975,0.1611,2.897,59.68,60.75
2015-05-13,0.8113,0.1612,2.935,59.21,60.5
2015-05-14,0.808,0.1613,3.008,58.44,59.88
2015-05-15,0.8034,0.1611,3.016,59.72,59.69
2015-05-18,0.7989,0.1612,3.01,59.45,59.43
2015-05-19,0.7914,0.1611,2.948,59.94,57.26
2015-05-20,0.7873,0.1612,2.915,60.2,58.98
2015-05-21,0.7894,0.1614,2.949,59.57,60.72
2015-05-22,0.783,0.1614,2.887,59.62,59.72
2015-05-26,0.7736,0.1612,2.822,59.66,58.03
2015-05-27,0.7728,0.1613,2.815,59.98,57.51
2015-05-28,0.7648,0.1613,2.7060000000000004,60.24,57.68
2015-05-29,0.7641,0.1613,2.642,60.39,60.3
2015-06-01,0.7607,0.1613,2.6489999999999996,59.5,60.2
2015-06-02,0.7772,0.1613,2.698,62.24,61.26
2015-06-03,0.7786,0.1613,2.634,62.03,59.64
2015-06-04,0.769,0.1613,2.6260000000000003,62.1,58.0
2015-06-05,0.763,0.1612,2.59,61.99,59.13
2015-06-08,0.7702,0.1611,2.705,61.74,58.14
2015-06-09,0.7691,0.1611,2.846,62.37,60.14
2015-06-10,0.776,0.1611,2.891,63.45,61.43
2015-06-11,0.7755,0.1611,2.825,64.22,60.77
2015-06-12,0.7731,0.1611,2.75,63.68,59.96
2015-06-15,0.7766,0.1611,2.889,63.33,59.52
2015-06-16,0.7752,0.1611,2.8939999999999997,62.94,59.97
2015-06-17,0.7748,0.161,2.855,62.35,59.92
2015-06-18,0.7798,0.1611,2.7769999999999997,62.65,60.45
2015-06-19,0.7771,0.161,2.8160000000000003,62.61,59.61
2015-06-22,0.7729,0.161,2.733,62.57,59.68
2015-06-23,0.7736,0.1611,2.7260000000000004,62.76,61.01
2015-06-24,0.7704,0.1611,2.759,62.72,60.27
2015-06-25,0.7737,0.161,2.85,62.63,59.7
2015-06-26,0.7655,0.1611,2.773,62.53,59.63
2015-06-29,0.7679,0.1611,2.805,62.47,58.33
2015-06-30,0.7709,0.1613,2.832,62.33,59.47
2015-07-01,0.7644,0.1613,2.783,55.12,56.96
2015-07-02,0.7632,0.1612,2.822,54.02,56.93
2015-07-06,0.7499,0.1611,2.7560000000000002,51.21,52.53
2015-07-07,0.7452,0.161,2.716,49.97,52.33
2015-07-08,0.7429,0.1611,2.685,47.75,51.65
2015-07-09,0.7447,0.1611,2.7260000000000004,49.87,52.78
2015-07-10,0.7446,0.161,2.77,50.5,52.74
2015-07-13,0.7407,0.1611,2.864,50.54,52.2
2015-07-14,0.7451,0.1611,2.84,50.69,53.04
2015-07-15,0.7379,0.1611,2.918,50.68,51.41
2015-07-16,0.7405,0.161,2.8539999999999996,50.61,50.91
2015-07-17,0.7372,0.161,2.87,50.73,50.89
2015-07-20,0.7372,0.161,2.823,51.25,50.15
2015-07-21,0.7419,0.161,2.8819999999999997,51.28,50.36
2015-07-22,0.7375,0.161,2.897,51.09,49.19
2015-07-23,0.7356,0.161,2.8160000000000003,51.17,48.45
2015-07-24,0.7283,0.161,2.7760000000000002,51.08,48.14
2015-07-27,0.7269,0.161,2.7889999999999997,51.13,47.39
2015-07-28,0.7338,0.161,2.821,51.22,47.98
2015-07-29,0.7295,0.1611,2.886,51.36,48.79
2015-07-30,0.7292,0.161,2.7680000000000002,51.51,48.52
2015-08-03,0.7287,0.161,2.748,53.59,45.17
2015-08-04,0.7379,0.161,2.812,53.83,45.74
2015-08-05,0.7356,0.161,2.798,55.3,45.15
2015-08-06,0.7346,0.161,2.813,54.95,44.66
2015-08-07,0.7419,0.161,2.798,54.21,43.87
2015-08-10,0.7413,0.161,2.842,54.17,44.96
2015-08-11,0.7305,0.1581,2.844,53.95,43.08
2015-08-12,0.7379,0.1566,2.931,54.41,43.3
2015-08-13,0.736,0.1563,2.787,55.31,42.23
2015-08-14,0.7371,0.1565,2.801,55.52,42.5
2015-08-17,0.7371,0.1564,2.728,55.32,41.87
2015-08-18,0.734,0.1564,2.7039999999999997,55.55,42.62
2015-08-19,0.7349,0.1564,2.716,55.63,40.8
2015-08-20,0.7338,0.1565,2.755,55.65,41.14
2015-08-21,0.7322,0.1565,2.676,55.71,40.45
2015-08-24,0.7158,0.1561,2.65,55.48,38.24
2015-08-25,0.713,0.1559,2.685,55.37,39.31
2015-08-26,0.7122,0.156,2.693,55.28,38.6
2015-08-27,0.7167,0.1561,2.638,55.22,42.56
2015-08-28,0.7173,0.1565,2.715,55.25,45.22
2015-08-31,0.7113,0.1568,2.6889999999999996,55.28,49.2
2015-09-01,0.7019,0.1571,2.702,54.95,45.41
2015-09-02,0.7038,0.1573,2.648,54.93,46.25
2015-09-03,0.7017,0.1573,2.725,55.47,46.75
2015-09-04,0.6907,0.1573,2.655,55.51,46.05
2015-09-08,0.7017,0.1571,2.71,55.45,45.94
2015-09-09,0.7019,0.1568,2.6510000000000002,56.59,44.15
2015-09-10,0.7071,0.1568,2.6830000000000003,57.35,45.92
2015-09-11,0.7091,0.1569,2.693,56.82,44.63
2015-09-14,0.7137,0.157,2.758,56.43,44.0
2015-09-15,0.7142,0.157,2.728,55.99,44.59
2015-09-16,0.7198,0.157,2.66,56.23,47.15
2015-09-17,0.7174,0.1571,2.6519999999999997,56.36,46.9
2015-09-18,0.7189,0.1571,2.605,56.42,44.68
2015-09-21,0.7131,0.157,2.573,56.56,46.68
2015-09-22,0.709,0.1568,2.577,56.54,45.83
2015-09-23,0.7004,0.1566,2.569,56.59,44.48
2015-09-24,0.7025,0.1567,2.591,56.59,44.91
2015-09-25,0.7024,0.1569,2.5639999999999996,56.57,45.7
2015-09-28,0.6989,0.157,2.563,56.54,44.43
2015-09-29,0.6986,0.1571,2.5860000000000003,56.46,45.23
2015-09-30,0.702,0.1573,2.524,56.35,45.09
2015-10-01,0.7029,0.1573,2.4330000000000003,52.78,44.74
2015-10-02,0.7048,0.1573,2.451,52.83,45.54
2015-10-05,0.7084,0.1573,2.45,53.59,46.26
2015-10-06,0.7166,0.1573,2.47,53.69,48.53
2015-10-07,0.7208,0.1573,2.474,53.61,47.81
2015-10-08,0.726,0.1574,2.498,53.8,49.43
2015-10-09,0.7335,0.1576,2.502,54.17,49.63
2015-10-12,0.7362,0.1582,2.535,54.43,47.1
2015-10-13,0.7244,0.1577,2.498,54.04,46.66
2015-10-14,0.73,0.1575,2.5180000000000002,54.0,46.64
2015-10-15,0.7329,0.1576,2.4530000000000003,53.87,46.38
2015-10-16,0.7262,0.1574,2.43,53.65,47.26
2015-10-19,0.7251,0.1572,2.4419999999999997,53.77,45.89
2015-10-20,0.726,0.1575,2.476,53.89,45.55
2015-10-21,0.7211,0.1575,2.404,53.66,45.2
2015-10-22,0.7208,0.1573,2.386,53.57,45.38
2015-10-23,0.7215,0.1575,2.286,53.47,44.6
2015-10-26,0.7249,0.1574,2.062,53.4,43.98
2015-10-27,0.7192,0.1574,2.092,53.28,43.2
2015-10-28,0.7116,0.1573,2.033,53.09,45.94
2015-10-29,0.7071,0.1573,2.2569999999999997,52.9,46.06
2015-11-02,0.7146,0.1578,2.256,47.31,46.14
2015-11-03,0.7187,0.1578,2.253,46.59,47.9
2015-11-04,0.7148,0.1578,2.262,47.45,46.32
2015-11-05,0.7144,0.1576,2.364,46.86,45.2
2015-11-06,0.7048,0.1574,2.371,47.08,44.29
2015-11-09,0.7046,0.1572,2.3,47.91,43.87
2015-11-10,0.7031,0.1572,2.32,47.7,44.21
2015-11-11,0.7061,0.157,2.263,47.82,42.93
2015-11-12,0.7127,0.157,2.26,47.74,41.75
2015-11-13,0.7131,0.1569,2.3609999999999998,47.66,40.74
2015-11-16,0.7097,0.157,2.385,47.6,41.74
2015-11-17,0.7111,0.1568,2.371,47.22,40.67
2015-11-18,0.711,0.1566,2.347,47.08,40.75
2015-11-19,0.7194,0.1567,2.276,46.91,40.54
2015-11-20,0.7241,0.1566,2.145,46.91,40.39
2015-11-23,0.7195,0.1565,2.21,46.81,41.75
2015-11-24,0.7256,0.1565,2.2,46.66,42.87
2015-11-25,0.7251,0.1565,2.206,46.53,43.04
2015-11-27,0.7194,0.1564,2.2119999999999997,46.27,41.71
2015-11-30,0.7228,0.1563,2.235,46.1,41.65
2015-12-01,0.7324,0.1563,2.231,39.75,41.85
2015-12-02,0.7309,0.1563,2.165,39.36,39.94
2015-12-03,0.7341,0.1563,2.181,39.01,41.08
2015-12-04,0.7342,0.1562,2.186,39.15,39.97
2015-12-07,0.7268,0.156,2.0669999999999997,39.4,37.65
2015-12-08,0.7216,0.1558,2.07,39.25,37.51
2015-12-09,0.7229,0.1556,2.062,39.09,37.16
2015-12-10,0.7282,0.1553,2.015,38.61,36.76
2015-12-11,0.7188,0.1549,1.99,38.65,35.62
2015-12-14,0.7245,0.1548,1.8940000000000001,38.69,36.31
2015-12-15,0.7192,0.1548,1.8219999999999998,38.54,37.35
2015-12-16,0.7233,0.1545,1.79,38.66,35.52
2015-12-17,0.7128,0.1542,1.755,38.79,34.95
2015-12-18,0.7172,0.1543,1.767,38.97,34.73
2015-12-21,0.719,0.1543,1.911,38.98,34.74
2015-12-22,0.7237,0.1543,1.8880000000000001,38.98,36.14
2015-12-23,0.7232,0.1544,1.983,39.02,37.5
2015-12-24,0.7279,0.1544,2.029,39.08,38.1
2015-12-28,0.7249,0.1541,2.228,39.27,36.81
2015-12-29,0.7297,0.1542,2.372,39.27,37.87
2015-12-30,0.7287,0.1541,2.214,39.41,36.6
2015-12-31,0.728,0.154,2.3369999999999997,39.58,37.04
2016-01-04,0.7191,0.153,2.334,41.95,36.76
2016-01-05,0.7161,0.1533,2.325,41.69,35.97
2016-01-06,0.7072,0.1525,2.267,41.12,33.97
2016-01-07,0.7011,0.1517,2.3819999999999997,41.14,33.27
2016-01-08,0.6953,0.1516,2.472,41.06,33.16
2016-01-11,0.6996,0.1522,2.396,40.47,31.41
2016-01-12,0.6986,0.1521,2.2569999999999997,40.33,30.44
2016-01-13,0.6956,0.1521,2.269,40.42,30.48
2016-01-14,0.6985,0.1517,2.1390000000000002,40.59,31.2
2016-01-15,0.6869,0.1519,2.1,40.79,29.42
2016-01-19,0.6907,0.152,2.0909999999999997,41.32,28.46
2016-01-20,0.6907,0.152,2.1180000000000003,41.19,26.55
2016-01-21,0.6998,0.152,2.138,41.09,29.53
2016-01-22,0.7003,0.152,2.1390000000000002,41.11,32.19
2016-01-25,0.6955,0.152,2.158,41.11,30.34
2016-01-26,0.7005,0.1519,2.18,41.11,31.45
2016-01-27,0.7026,0.152,2.189,41.13,32.3
2016-01-28,0.7085,0.1521,2.182,41.15,33.22
2016-01-29,0.7085,0.1521,2.298,41.17,33.62
2016-02-01,0.7114,0.152,2.1519999999999997,42.6,31.62
2016-02-02,0.7039,0.152,2.025,43.18,29.88
2016-02-03,0.7168,0.152,2.0380000000000003,43.68,32.28
2016-02-04,0.7201,0.1523,1.972,44.04,31.72
2016-02-05,0.7071,0.1521,2.063,44.04,30.89
2016-02-08,0.7087,0.1521,2.14,44.04,29.69
2016-02-09,0.707,0.1521,2.0980000000000003,43.76,27.94
2016-02-10,0.7096,0.1521,2.046,43.32,27.45
2016-02-11,0.7109,0.1521,1.994,43.33,26.21
2016-02-12,0.7107,0.1521,1.966,43.42,29.44
2016-02-16,0.7112,0.1534,1.903,44.43,29.04
2016-02-17,0.7185,0.1532,1.942,44.54,30.66
2016-02-18,0.7157,0.1534,1.8519999999999999,44.89,30.77
2016-02-19,0.715,0.1533,1.804,45.19,29.64
2016-02-22,0.7227,0.1533,1.821,45.59,31.48
2016-02-23,0.7203,0.1532,1.7819999999999998,45.78,31.87
2016-02-24,0.7197,0.1531,1.778,45.96,32.15
2016-02-25,0.7235,0.1531,1.7109999999999999,46.06,33.07
2016-02-26,0.713,0.1529,1.791,46.21,32.78
2016-02-29,0.7142,0.1525,1.7109999999999999,46.33,33.75
2016-03-01,0.7175,0.1527,1.742,49.27,34.4
2016-03-02,0.7294,0.1527,1.6780000000000002,50.84,34.66
2016-03-03,0.7351,0.1531,1.639,50.39,34.57
2016-03-04,0.7442,0.1537,1.666,52.11,35.92
2016-03-07,0.7468,0.1535,1.69,58.81,37.9
2016-03-08,0.7439,0.1537,1.712,56.3,36.5
2016-03-09,0.7486,0.1535,1.7519999999999998,55.65,38.29
2016-03-10,0.7454,0.1537,1.788,55.84,37.84
2016-03-11,0.7565,0.154,1.8219999999999998,55.32,38.5
2016-03-14,0.7514,0.1538,1.819,55.1,37.18
2016-03-15,0.7457,0.1535,1.851,54.39,36.34
2016-03-16,0.7552,0.1533,1.868,54.92,38.46
2016-03-17,0.7651,0.1545,1.936,55.22,40.2
2016-03-18,0.7603,0.1545,1.9069999999999998,55.54,39.44
2016-03-21,0.7579,0.1542,1.828,55.74,39.91
2016-03-22,0.7622,0.154,1.8630000000000002,55.77,41.45
2016-03-23,0.7532,0.1537,1.794,55.78,39.79
2016-03-24,0.753,0.1535,1.806,55.82,39.46
2016-03-28,0.7546,0.1537,1.848,55.79,39.39
2016-03-29,0.7628,0.1537,1.903,55.75,38.28
2016-03-30,0.7671,0.1547,1.996,55.64,38.32
2016-03-31,0.7658,0.155,1.959,55.52,38.34
2016-04-01,0.767,0.1543,1.956,53.17,36.79
2016-04-04,0.7606,0.1543,1.9980000000000002,53.92,35.7
2016-04-05,0.7544,0.1544,1.954,53.17,35.89
2016-04-06,0.7599,0.1543,1.911,52.73,37.75
